Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	2.3741e-05	9.49318e-05	52666.9	2.16833e-05	8.66189e-05	57721.6
1010	1.94563e-05	7.77689e-05	64290.5	1.69605e-05	6.78966e-05	73638.9
2010	2.25024e-05	8.98814e-05	55626.4	2.04986e-05	8.17484e-05	61160.8
3010	2.14992e-05	8.59245e-05	58188.1	1.66111e-05	6.66908e-05	74970.4
4010	2.10018e-05	8.41056e-05	59446.5	1.61593e-05	6.46013e-05	77395.3
5010	1.94044e-05	7.76173e-05	64416.1	1.76468e-05	7.04734e-05	70946.3
6010	1.87844e-05	7.52786e-05	66417.5	2.01876e-05	8.04619e-05	62138.7
7010	1.91354e-05	7.64482e-05	65401.2	1.54422e-05	6.1558e-05	81221.8
8010	1.84067e-05	7.36401e-05	67895.3	1.66548e-05	6.79367e-05	73595.4
9010	2.19099e-05	8.75339e-05	57118.3	2.26475e-05	9.02965e-05	55370.7
10010	1.88515e-05	7.53625e-05	66343.5	1.89333e-05	7.55001e-05	66222.6
