Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	3.24566e-05	0.000130237	38388.9	3.19182e-05	0.000127797	39122.0
1010	3.54619e-05	0.000141842	35248.1	3.07293e-05	0.000122482	40819.8
2010	1.95542e-05	7.81116e-05	64008.5	1.60769e-05	6.47966e-05	77162.1
3010	1.85129e-05	7.39525e-05	67608.5	1.77088e-05	7.05996e-05	70819.4
4010	2.11456e-05	8.44738e-05	59187.4	1.69543e-05	6.75782e-05	73985.9
5010	1.78902e-05	7.17517e-05	69682.2	1.60472e-05	6.3999e-05	78123.7
6010	1.76154e-05	7.05071e-05	70912.3	1.96042e-05	7.83331e-05	63827.5
7010	2.03151e-05	8.13166e-05	61485.5	1.72586e-05	6.89324e-05	72532.4
8010	2.34154e-05	9.35391e-05	53451.1	2.07781e-05	8.28269e-05	60364.4
9010	1.94454e-05	7.7823e-05	64245.8	2.00746e-05	8.08128e-05	61868.9
10010	1.93331e-05	7.74811e-05	64529.3	1.86085e-05	7.46008e-05	67020.9
