Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	2.69017e-06	1.07666e-05	464398.0	2.34495e-06	9.37123e-06	533546.0
1010	2.4736e-06	9.92313e-06	503871.0	2.2965e-06	9.15327e-06	546250.0
2010	2.56366e-06	1.02428e-05	488144.0	2.50418e-06	9.98395e-06	500801.0
3010	2.77597e-06	1.11025e-05	450346.0	2.6329e-06	1.0494e-05	476459.0
4010	2.61458e-06	1.04591e-05	478051.0	2.82845e-06	1.13704e-05	439737.0
5010	2.37136e-06	9.47185e-06	527878.0	2.51097e-06	1.00082e-05	499588.0
6010	2.59431e-06	1.03633e-05	482471.0	2.59959e-06	1.03665e-05	482321.0
7010	2.61771e-06	1.04592e-05	478048.0	2.28592e-06	9.11341e-06	548639.0
8010	2.90882e-06	1.16299e-05	429922.0	2.40742e-06	9.60894e-06	520346.0
9010	2.49889e-06	9.98207e-06	500896.0	2.76439e-06	1.12561e-05	444200.0
10010	2.60152e-06	1.04061e-05	480487.0	2.80525e-06	1.12554e-05	444230.0
