Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	6.74316e-05	0.000270023	18514.4	5.47196e-05	0.000218927	22836.1
1010	3.18412e-05	0.000127243	39292.2	3.01183e-05	0.000122042	40967.1
2010	3.08298e-05	0.000123208	40579.4	3.26998e-05	0.000130342	38358.1
3010	3.16995e-05	0.000126638	39480.3	2.98638e-05	0.000119067	41990.8
4010	3.24679e-05	0.000129927	38480.6	3.05634e-05	0.000121827	41039.3
5010	3.97391e-05	0.000159042	31435.8	3.77061e-05	0.000152421	32801.3
6010	2.88692e-05	0.000115371	43336.0	3.03934e-05	0.000121141	41271.9
7010	2.65639e-05	0.000106186	47084.7	2.65029e-05	0.000105665	47316.7
8010	3.59005e-05	0.000143599	34816.7	3.05914e-05	0.000122601	40780.1
9010	3.31707e-05	0.000132738	37665.7	3.32173e-05	0.000132804	37647.0
10010	3.10565e-05	0.000124051	40303.6	2.63914e-05	0.000105238	47508.8
