Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	3.40673e-05	0.000136103	36734.5	2.9978e-05	0.000119683	41774.4
1010	8.80537e-06	3.51705e-05	142162.0	1.01476e-05	4.07038e-05	122836.0
2010	1.06998e-05	4.2914e-05	116510.0	1.04342e-05	4.18623e-05	119437.0
3010	1.05537e-05	4.22616e-05	118308.0	1.03438e-05	4.1375e-05	120843.0
4010	1.02913e-05	4.11305e-05	121562.0	8.93481e-06	3.61521e-05	138302.0
5010	9.46485e-06	3.79542e-05	131735.0	8.60046e-06	3.53899e-05	141281.0
6010	9.7618e-06	3.89949e-05	128219.0	8.69861e-06	3.47135e-05	144034.0
7010	9.24938e-06	3.71279e-05	134667.0	8.27549e-06	3.30136e-05	151450.0
8010	9.91563e-06	3.96859e-05	125987.0	9.11014e-06	3.63107e-05	137698.0
9010	9.81287e-06	3.92342e-05	127437.0	9.39115e-06	3.74319e-05	133573.0
10010	9.34969e-06	3.74538e-05	133495.0	8.80142e-06	3.50944e-05	142470.0
