Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	2.64548e-06	1.05686e-05	473099.0	2.4467e-06	9.77041e-06	511747.0
1010	2.95216e-06	1.1801e-05	423691.0	2.5507e-06	1.018e-05	491154.0
2010	2.44059e-06	9.76111e-06	512234.0	2.79173e-06	1.11444e-05	448654.0
3010	2.57687e-06	1.0303e-05	485295.0	2.50208e-06	1.00933e-05	495374.0
4010	2.6407e-06	1.05652e-05	473249.0	2.74528e-06	1.09419e-05	456955.0
5010	2.80938e-06	1.12213e-05	445578.0	2.58318e-06	1.03939e-05	481047.0
6010	2.49997e-06	1.0016e-05	499199.0	2.72419e-06	1.08824e-05	459455.0
7010	2.6241e-06	1.04835e-05	476939.0	2.42084e-06	9.65204e-06	518023.0
8010	2.63479e-06	1.05627e-05	473363.0	2.50949e-06	1.00082e-05	499585.0
9010	2.6205e-06	1.05245e-05	475078.0	2.33303e-06	9.42007e-06	530779.0
10010	2.70008e-06	1.07849e-05	463609.0	2.38281e-06	9.49778e-06	526436.0
