Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.000102992	0.000412195	12127.7	0.000115325	0.000462406	10810.5
1010	0.000112457	0.000450069	11106.9	9.01845e-05	0.000360119	13881.8
2010	0.000107955	0.000431283	11590.8	9.8002e-05	0.000390741	12793.7
3010	0.000102966	0.00041324	12097.0	7.87456e-05	0.000314981	15871.5
4010	6.60842e-05	0.00026544	18834.1	5.21286e-05	0.00020777	24062.6
5010	9.81151e-05	0.000392014	12752.1	8.14251e-05	0.000325734	15347.4
6010	9.80141e-05	0.000391953	12754.1	9.57185e-05	0.000381528	13102.7
7010	0.000161448	0.000646578	7730.51	0.000148717	0.000599932	8331.77
8010	0.000121675	0.000486004	10285.5	0.000110818	0.000443032	11283.4
9010	0.000211718	0.00084745	5897.55	0.000216209	0.000863842	5785.59
10010	0.000106166	0.000425083	11759.9	8.80137e-05	0.000351689	14214.6
