1	0.0
100000	0.0
200000	0.0
300000	4.692e-09
400000	4.692e-09
500000	3.9874e-08
600000	2.8146e-08
700000	2.111e-08
800000	4.691e-08
900000	6.0984e-08
1000000	6.802e-08
1100000	5.6292e-08
1200000	7.271e-08
1300000	3.5182e-08
1400000	1.4074e-08
1500000	4.9256e-08
1600000	5.8638e-08
1700000	4.4564e-08
1800000	3.5182e-08
1900000	1.07894e-07
2000000	4.9256e-08
2100000	3.2838e-08
2200000	7.271e-08
2300000	3.2838e-08
2400000	9.382e-08
2500000	5.1602e-08
2600000	5.1602e-08
2700000	1.1493e-07
2800000	4.4564e-08
2900000	1.8764e-08
3000000	2.111e-08
3100000	1.38384e-07
3200000	4.691e-08
3300000	4.691e-08
3400000	1.00856e-07
3500000	8.4438e-08
3600000	3.7528e-08
3700000	7.271e-08
3800000	1.50112e-07
3900000	1.47766e-07
4000000	1.33694e-07
4100000	7.271e-08
4200000	1.45422e-07
4300000	1.1493e-07
4400000	8.2092e-08
4500000	3.7528e-08
4600000	3.5182e-08
4700000	1.03202e-07
4800000	1.89986e-07
4900000	1.26658e-07
5000000	1.10238e-07
5100000	7.0366e-08
5200000	1.4073e-07
5300000	3.7528e-08
5400000	6.3328e-08
5500000	8.4438e-08
5600000	4.222e-08
5700000	2.58e-08
5800000	3.0492e-08
5900000	4.4564e-08
6000000	4.691e-08
6100000	2.58e-08
6200000	9.1474e-08
6300000	6.0984e-08
6400000	7.9748e-08
6500000	6.802e-08
6600000	7.5056e-08
6700000	3.0492e-08
6800000	7.0366e-08
6900000	3.7528e-08
7000000	2.04058e-07
7100000	7.9748e-08
7200000	5.3946e-08
7300000	4.9256e-08
7400000	3.2838e-08
7500000	5.1602e-08
7600000	4.222e-08
7700000	4.691e-08
7800000	3.0492e-08
7900000	1.73568e-07
8000000	7.9748e-08
8100000	1.24312e-07
8200000	6.5674e-08
8300000	6.5674e-08
8400000	4.691e-08
8500000	9.6166e-08
8600000	6.802e-08
8700000	2.8146e-08
8800000	5.6292e-08
8900000	8.4438e-08
9000000	3.0492e-08
9100000	4.691e-08
9200000	4.9256e-08
9300000	2.346e-09
9400000	4.691e-08
9500000	9.8512e-08
9600000	6.3328e-08
9700000	8.6784e-08
9800000	1.07894e-07
9900000	3.0492e-08
10000000	1.6184e-07
10100000	1.89986e-07
10200000	1.31348e-07
10300000	7.271e-08
10400000	6.5674e-08
10500000	7.7402e-08
10600000	5.6292e-08
10700000	6.802e-08
10800000	5.3946e-08
10900000	5.8638e-08
11000000	7.9748e-08
11100000	4.222e-08
11200000	3.7528e-08
11300000	4.691e-08
11400000	2.3456e-08
11500000	1.8764e-08
11600000	2.8146e-08
11700000	2.8146e-08
11800000	3.9874e-08
11900000	4.4564e-08
12000000	5.8638e-08
12100000	8.4438e-08
12200000	1.52458e-07
12300000	4.222e-08
12400000	3.5182e-08
12500000	1.03202e-07
12600000	1.50112e-07
12700000	6.0984e-08
12800000	3.9874e-08
12900000	2.58e-08
13000000	5.8638e-08
13100000	1.00856e-07
13200000	1.8764e-08
13300000	1.6418e-08
13400000	3.7528e-08
13500000	7.271e-08
13600000	3.9874e-08
13700000	7.9748e-08
13800000	4.4564e-08
13900000	3.2838e-08
14000000	6.3328e-08
14100000	3.7528e-08
14200000	3.9874e-08
14300000	3.2838e-08
14400000	1.24312e-07
14500000	2.3456e-08
14600000	7.5056e-08
14700000	2.111e-08
14800000	3.2838e-08
14900000	2.3456e-08
15000000	2.3456e-08
15100000	1.8764e-08
15200000	7.5056e-08
15300000	3.2838e-08
15400000	3.0492e-08
15500000	1.1728e-08
15600000	4.222e-08
15700000	2.111e-08
15800000	4.692e-09
15900000	1.6418e-08
16000000	9.382e-09
16100000	1.4074e-08
16200000	3.0492e-08
16300000	7.0366e-08
16400000	7.9748e-08
16500000	7.7402e-08
16600000	5.6292e-08
16700000	8.4438e-08
16800000	3.2838e-08
16900000	1.12584e-07
17000000	3.9874e-08
17100000	3.0492e-08
17200000	4.691e-08
17300000	2.3456e-08
17400000	3.2838e-08
17500000	2.346e-09
17600000	2.346e-09
17700000	9.382e-09
17800000	9.382e-09
17900000	3.9874e-08
18000000	1.8764e-08
18100000	1.4074e-08
18200000	9.382e-09
18300000	7.036e-09
18400000	4.692e-09
18500000	4.692e-09
18600000	4.692e-09
18700000	4.692e-09
18800000	2.8146e-08
18900000	2.346e-09
19000000	2.346e-09
19100000	9.382e-09
19200000	9.382e-09
19300000	0.0
19400000	7.036e-09
19500000	2.346e-09
19600000	4.692e-09
19700000	2.346e-09
19800000	2.3456e-08
19900000	4.692e-09
20000000	1.1728e-08
20100000	2.346e-09
20200000	4.692e-09
20300000	0.0
20400000	4.692e-09
20500000	1.4074e-08
20600000	7.036e-09
20700000	4.692e-09
20800000	0.0
20900000	4.691e-08
21000000	2.3456e-08
21100000	7.036e-09
21200000	2.346e-09
21300000	2.346e-09
21400000	0.0
21500000	7.036e-09
21600000	0.0
21700000	0.0
21800000	0.0
21900000	0.0
22000000	2.346e-09
22100000	0.0
22200000	5.6292e-08
22300000	7.7402e-08
22400000	7.036e-09
22500000	2.346e-09
22600000	0.0
22700000	0.0
22800000	4.692e-09
22900000	0.0
23000000	0.0
23100000	0.5
23100001	0.0
23200001	0.0
23300001	0.0
23400001	0.0
23500001	0.0
23600001	0.0
23700001	0.0
23800001	2.17e-09
23900001	2.3862e-08
24000001	4.338e-09
24100001	1.0846e-08
24200001	0.0
24300001	0.0
24400001	0.0
24500001	8.678e-09
24600001	2.3862e-08
24700001	4.338e-09
24800001	4.338e-09
24900001	0.0
25000001	6.508e-09
25100001	1.0846e-08
25200001	0.0
25300001	4.338e-09
25400001	0.0
25500001	1.9524e-08
25600001	1.0846e-08
25700001	1.0846e-08
25800001	2.17e-09
25900001	2.17e-09
26000001	3.6878e-08
26100001	8.678e-09
26200001	4.338e-09
26300001	1.5184e-08
26400001	4.7724e-08
26500001	1.0846e-08
26600001	4.5554e-08
26700001	6.508e-09
26800001	4.5554e-08
26900001	1.0846e-08
27000001	8.678e-09
27100001	2.82e-08
27200001	4.338e-09
27300001	1.7354e-08
27400001	4.338e-09
27500001	2.6032e-08
27600001	2.1692e-08
27700001	6.508e-09
27800001	1.0846e-08
27900001	2.6032e-08
28000001	2.82e-08
28100001	1.7354e-08
28200001	1.3016e-08
28300001	4.9894e-08
28400001	1.10634e-07
28500001	5.2062e-08
28600001	2.3862e-08
28700001	7.8094e-08
28800001	2.1692e-08
28900001	1.5184e-08
29000001	3.4708e-08
29100001	1.9524e-08
29200001	6.5078e-08
29300001	4.5554e-08
29400001	3.9048e-08
29500001	4.9894e-08
29600001	4.3386e-08
29700001	6.5078e-08
29800001	8.6772e-08
29900001	6.291e-08
30000001	1.60526e-07
30100001	8.2432e-08
30200001	5.4232e-08
30300001	2.82e-08
30400001	4.9894e-08
30500001	7.8094e-08
30600001	1.5402e-07
30700001	4.1216e-08
30800001	2.6032e-08
30900001	5.857e-08
31000001	1.64866e-07
31100001	5.2062e-08
31200001	1.17142e-07
31300001	6.7248e-08
31400001	6.7248e-08
31500001	7.8094e-08
31600001	1.36664e-07
31700001	1.69204e-07
31800001	3.037e-08
31900001	1.14972e-07
32000001	4.7724e-08
32100001	2.1692e-08
32200001	4.7724e-08
32300001	4.7724e-08
32400001	3.4708e-08
32500001	4.5554e-08
32600001	5.6402e-08
32700001	2.1692e-08
32800001	7.1586e-08
32900001	4.3386e-08
33000001	1.34496e-07
33100001	7.3756e-08
33200001	8.4602e-08
33300001	1.04126e-07
33400001	3.4708e-08
33500001	6.7248e-08
33600001	4.9894e-08
33700001	3.9048e-08
33800001	2.82e-08
33900001	8.6772e-08
34000001	1.2148e-07
34100001	2.1692e-08
34200001	2.6032e-08
34300001	6.7248e-08
34400001	2.6032e-08
34500001	8.894e-08
34600001	5.857e-08
34700001	8.2432e-08
34800001	4.3386e-08
34900001	7.8094e-08
35000001	7.1586e-08
35100001	1.34496e-07
35200001	1.62696e-07
35300001	6.291e-08
35400001	8.894e-08
35500001	9.111e-08
35600001	1.62696e-07
35700001	7.1586e-08
35800001	4.1216e-08
35900001	5.857e-08
36000001	3.254e-08
36100001	5.857e-08
36200001	3.4708e-08
36300001	9.9788e-08
36400001	5.6402e-08
36500001	1.0846e-08
36600001	6.074e-08
36700001	4.7724e-08
36800001	8.0264e-08
36900001	1.56188e-07
37000001	8.894e-08
37100001	6.291e-08
37200001	1.12802e-07
37300001	6.291e-08
37400001	6.5078e-08
37500001	6.291e-08
37600001	1.45342e-07
37700001	7.3756e-08
37800001	1.77882e-07
37900001	7.1586e-08
38000001	8.2432e-08
38100001	1.12802e-07
38200001	9.7618e-08
38300001	8.4602e-08
38400001	4.5554e-08
38500001	3.9048e-08
38600001	2.6032e-08
38700001	8.678e-09
38800001	3.254e-08
38900001	3.4708e-08
39000001	4.338e-09
39100001	6.074e-08
39200001	9.111e-08
39300001	1.06294e-07
39400001	6.7248e-08
39500001	7.5924e-08
39600001	1.34496e-07
39700001	7.1586e-08
39800001	5.4232e-08
39900001	1.43172e-07
40000001	5.2062e-08
40100001	1.08464e-07
40200001	1.4968e-07
40300001	5.2062e-08
40400001	4.9894e-08
40500001	1.2148e-07
40600001	1.01956e-07
40700001	5.2062e-08
40800001	4.9894e-08
40900001	3.4708e-08
41000001	5.4232e-08
41100001	4.3386e-08
41200001	4.9894e-08
41300001	1.9524e-08
41400001	1.67034e-07
41500001	6.291e-08
41600001	3.254e-08
41700001	4.5554e-08
41800001	6.291e-08
41900001	4.9894e-08
42000001	6.291e-08
42100001	4.7724e-08
42200001	2.82e-08
42300001	1.7354e-08
42400001	1.4968e-07
42500001	1.27988e-07
42600001	7.5924e-08
42700001	1.17142e-07
42800001	3.6878e-08
42900001	4.3386e-08
43000001	3.037e-08
43100001	3.4708e-08
43200001	6.9418e-08
43300001	2.6032e-08
43400001	4.7724e-08
43500001	2.6032e-08
43600001	4.7724e-08
43700001	3.6878e-08
43800001	7.1586e-08
43900001	4.338e-09
44000001	2.17e-09
44100001	0.0
44200001	0.0
44300001	0.5
44300002	0.0
44400002	0.0
44500002	4.154e-09
44600002	1.7998e-08
44700002	8.308e-09
44800002	8.308e-09
44900002	2.6306e-08
45000002	4.8458e-08
45100002	2.9074e-08
45200002	2.6306e-08
45300002	5.3996e-08
45400002	4.569e-08
45500002	3.3228e-08
45600002	3.046e-08
45700002	7.338e-08
45800002	7.061e-08
45900002	3.3228e-08
46000002	2.769e-08
46100002	6.3688e-08
46200002	7.8918e-08
46300002	2.9074e-08
46400002	9.6916e-08
46500002	4.015e-08
46600002	4.1536e-08
46700002	2.4922e-08
46800002	8.861e-08
46900002	5.538e-08
47000002	1.09376e-07
47100002	1.9384e-08
47200002	4.015e-08
47300002	2.3536e-08
