Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.000441796	0.00176648	2827.99	0.000262444	0.00105505	4736.6
1010	0.00021348	0.000854363	5849.81	0.000160273	0.000642504	7779.55
2010	0.000215273	0.000859862	5812.39	0.000164548	0.000655919	7620.39
3010	0.000231498	0.000925591	5399.45	0.000202498	0.000807464	6189.73
4010	0.000257784	0.00103061	4848.98	0.000213958	0.000852778	5860.69
5010	0.000208007	0.000831215	6012.79	0.000197366	0.000792223	6308.86
6010	0.000323083	0.00129048	3872.01	0.000256337	0.00102202	4889.79
7010	0.000238468	0.000952867	5244.82	0.000203172	0.000813267	6145.54
8010	0.000215378	0.000860503	5808.05	0.000203082	0.000814715	6134.62
9010	0.00021517	0.00086742	5761.72	0.00018678	0.00074919	6671.38
10010	0.000217531	0.000868999	5751.25	0.000161893	0.00065753	7601.71
