Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.000789988	0.00316499	1577.28	0.000430962	0.00172207	2900.99
1010	0.000188985	0.00075487	6621.16	0.000154211	0.000617291	8097.4
2010	0.000162153	0.000647684	7717.31	0.000123561	0.000493392	10131.4
3010	0.000180591	0.000721715	6925.44	0.000135408	0.0005397	9261.9
4010	0.000450756	0.00180105	2773.66	0.000330562	0.00132278	3777.43
5010	0.000194409	0.000777084	6431.81	0.000154444	0.000615658	8118.89
6010	0.00021055	0.000841057	5942.4	0.000147735	0.000596508	8379.62
7010	0.000168087	0.00067157	7442.74	0.000143626	0.000573309	8718.79
8010	0.000184385	0.000737066	6781.15	0.000127471	0.000508836	9823.86
9010	0.000191728	0.000765831	6526.35	0.000163822	0.000657699	7599.76
10010	0.000197432	0.000790529	6322.38	0.000124349	0.000495979	10078.6
