Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.00254885	0.0101807	488.623	0.00192943	0.00769297	647.441
1010	0.000464218	0.00185418	2694.1	0.000470109	0.00187555	2663.38
2010	0.000482152	0.00192581	2593.8	0.000379704	0.00151463	3298.63
3010	0.000413631	0.00165465	3019.28	0.000308108	0.00122804	4069.03
4010	0.00044183	0.00178955	2791.5	0.000465712	0.00185691	2690.15
5010	0.000489814	0.00195643	2553.18	0.000409223	0.00163824	3049.55
6010	0.000589574	0.00237738	2100.66	0.000455335	0.00181695	2749.37
7010	0.00050276	0.00200873	2486.63	0.000357131	0.00142888	3496.74
8010	0.000456499	0.00182338	2739.66	0.000422563	0.00168494	2964.96
9010	0.000468603	0.00187174	2668.8	0.000451507	0.00179977	2775.64
10010	0.000432011	0.00172677	2893.08	0.000430201	0.00172715	2892.44
