Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.000870245	0.0034777	1435.23	0.000572846	0.00228761	2183.19
1010	0.000292303	0.00116761	4279.76	0.000139726	0.000559279	8937.58
2010	0.00161136	0.00644337	773.489	0.000512229	0.00204253	2445.44
3010	0.00029243	0.00116805	4278.13	0.000151465	0.00060381	8278.25
4010	0.000386591	0.0015461	3231.45	0.00018706	0.000746458	6695.8
5010	0.000577909	0.0023084	2163.5	0.000247335	0.000988828	5053.99
6010	0.000636847	0.00254479	1962.3	0.000233981	0.000932919	5357.02
7010	0.00090124	0.00360361	1385.0	0.000253253	0.00102124	4893.52
8010	0.000729679	0.00291715	1711.5	0.000265264	0.00106805	4678.92
9010	0.000315498	0.0012622	3958.82	0.000167317	0.000666884	7495.06
10010	0.000239602	0.000957783	5217.89	0.00014105	0.000562264	8890.12
