Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.000232059	0.000927141	5390.42	0.000162186	0.000646576	7730.54
1010	6.59129e-05	0.000264827	18877.8	5.86604e-05	0.000234044	21361.0
2010	5.941e-05	0.000237525	21047.9	4.54498e-05	0.000181234	27586.1
3010	7.14043e-05	0.000285365	17518.9	5.74386e-05	0.000232059	21543.7
4010	7.03518e-05	0.000281163	17780.8	5.95607e-05	0.000238142	20993.4
5010	6.43728e-05	0.000257864	19387.6	5.18852e-05	0.000206887	24165.3
6010	6.03573e-05	0.000241131	20733.1	5.30938e-05	0.000213177	23452.2
7010	6.37399e-05	0.000254604	19635.9	5.28697e-05	0.000212839	23489.4
8010	6.07852e-05	0.000242789	20591.5	4.57822e-05	0.000182567	27384.7
9010	6.01515e-05	0.000240919	20751.3	4.7101e-05	0.000188088	26580.9
10010	6.21217e-05	0.000248533	20115.6	5.22973e-05	0.000210093	23796.5
