Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.00366422	0.0146382	339.065	0.00177604	0.00708291	703.421
1010	0.00082462	0.00329486	1515.02	0.000591262	0.00235907	2116.98
2010	0.000966858	0.00386185	1292.21	0.000683085	0.00272459	1832.63
3010	0.000645968	0.0025869	1930.31	0.000538725	0.00214722	2326.09
4010	0.000590131	0.00235731	2118.56	0.000570482	0.0022743	2195.98
5010	0.000751683	0.00300352	1662.21	0.000582441	0.00232376	2149.18
6010	0.000537868	0.00215222	2320.69	0.000468775	0.00186934	2672.24
7010	0.000551222	0.00220181	2268.35	0.000553477	0.00220756	2262.45
8010	0.000772515	0.00308615	1617.64	0.000683671	0.00273744	1824.02
9010	0.000858653	0.00343079	1454.89	0.000622617	0.00248169	2012.26
10010	0.000835679	0.00335638	1487.2	0.000638622	0.00254624	1961.18
