Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.00331848	0.0132719	374.229	0.0017316	0.00691294	720.779
1010	0.000467997	0.00187149	2669.17	0.000391608	0.00156139	3199.78
2010	0.000349319	0.00139528	3581.02	0.000383971	0.00153439	3256.11
3010	0.000424079	0.00169401	2949.07	0.000406303	0.00161954	3084.79
4010	0.000427045	0.00170573	2928.79	0.000348422	0.0013893	3596.44
5010	0.000389457	0.00155567	3211.55	0.000295809	0.00118114	4230.71
6010	0.000492771	0.00197084	2534.48	0.000351006	0.00139901	3571.45
7010	0.000370657	0.00148051	3374.71	0.000329073	0.00131269	3806.46
8010	0.000460428	0.00183904	2716.31	0.000384906	0.00156365	3195.14
9010	0.000354476	0.00141615	3528.19	0.000320005	0.00128147	3899.25
10010	0.000483078	0.00192975	2588.5	0.000385459	0.00154269	3238.58
