Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.000182892	0.000730608	6841.11	0.000126488	0.000504702	9904.33
1010	3.21336e-05	0.000128437	38927.1	2.51306e-05	0.000100169	49913.0
2010	3.19591e-05	0.000128156	39012.5	2.50797e-05	0.000100514	49741.7
3010	3.09745e-05	0.000123779	40391.9	2.70842e-05	0.000110162	45385.4
4010	3.23492e-05	0.000129209	38694.4	3.0443e-05	0.000121775	41056.8
5010	3.04117e-05	0.00012147	41159.8	2.892e-05	0.000116556	42895.3
6010	3.20178e-05	0.000128026	39052.0	3.04921e-05	0.000121598	41116.6
7010	3.1554e-05	0.000126049	39664.5	2.8614e-05	0.000114091	43822.1
8010	3.0185e-05	0.000120565	41468.9	2.64156e-05	0.000105478	47400.7
9010	3.09869e-05	0.000124318	40217.1	2.6387e-05	0.000105242	47507.2
10010	3.07421e-05	0.000122819	40707.7	3.06187e-05	0.000122258	40894.7
