Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.000358149	0.00143054	3492.69	0.00023208	0.000928676	5381.51
1010	4.87179e-05	0.000195265	25603.7	4.0326e-05	0.000161038	31046.1
2010	4.95543e-05	0.000198611	25172.4	4.30202e-05	0.000171571	29139.9
3010	4.09706e-05	0.000163736	30534.5	4.37591e-05	0.000174736	28612.1
4010	4.7921e-05	0.000191648	26087.0	4.06984e-05	0.000162491	30768.4
5010	4.47402e-05	0.000179403	27867.7	4.48553e-05	0.000179474	27856.6
6010	4.847e-05	0.000193603	25823.6	4.65468e-05	0.000185644	26930.8
7010	4.89106e-05	0.000195766	25538.2	4.62658e-05	0.000184402	27112.1
8010	4.47495e-05	0.00017924	27893.1	4.02873e-05	0.000160788	31094.4
9010	4.81265e-05	0.000192227	26008.4	3.74979e-05	0.000149887	33356.1
10010	4.49925e-05	0.000179745	27814.7	4.01906e-05	0.000160738	31104.1
