Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.00183578	0.00735761	677.065	0.00164165	0.00656474	759.142
1010	0.000964096	0.00385107	1295.84	0.000944446	0.00377754	1321.11
2010	0.00163404	0.00653536	762.566	0.00143192	0.00571969	871.671
3010	0.00106305	0.00426112	1170.9	0.000797489	0.00319945	1560.27
4010	0.000825447	0.00330251	1511.5	0.000827578	0.00329864	1513.28
5010	0.00102396	0.00408988	1220.03	0.000960411	0.00382965	1303.1
6010	0.0010453	0.00417541	1194.99	0.00101904	0.00407053	1225.84
7010	0.000873736	0.00349007	1430.14	0.000663505	0.00266048	1876.86
8010	0.00111893	0.00449634	1109.51	0.000791674	0.00316549	1577.03
9010	0.00144057	0.00575939	865.645	0.00140209	0.00559964	890.412
10010	0.00106038	0.00424746	1174.67	0.00083066	0.00331223	1507.05
