Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.00183923	0.00734969	677.798	0.00130146	0.0051873	961.39
1010	0.000327763	0.00131398	3802.75	0.00027874	0.00111098	4498.04
2010	0.000334176	0.00133477	3743.45	0.000288737	0.00115082	4342.21
3010	0.000327038	0.00130626	3825.23	0.000330563	0.0013177	3791.98
4010	0.000334677	0.00133858	3732.8	0.000275377	0.00111197	4494.03
5010	0.000314835	0.00125757	3973.41	0.000324899	0.00130723	3822.39
6010	0.00028514	0.00113968	4384.69	0.000271032	0.00108112	4622.31
7010	0.000311126	0.00124303	4019.92	0.00029187	0.00116332	4295.56
8010	0.000289625	0.00115688	4319.48	0.000294957	0.00117572	4250.21
9010	0.000295449	0.00118031	4233.69	0.000267528	0.00106692	4683.89
10010	0.000302194	0.0012093	4132.13	0.000261073	0.00104167	4797.47
