Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.00192978	0.00771712	645.407	0.00138218	0.00551363	904.341
1010	0.000771161	0.00308169	1619.98	0.000566036	0.00227509	2195.21
2010	0.00072363	0.00289169	1726.59	0.00060261	0.00240333	2077.94
3010	0.000603434	0.00241024	2071.98	0.000536423	0.00214013	2333.81
4010	0.000845428	0.00338114	1476.29	0.000854061	0.00340616	1465.43
5010	0.000539089	0.00215322	2319.6	0.000540206	0.0021771	2294.13
6010	0.000615576	0.00246061	2029.52	0.000568309	0.00226528	2204.74
7010	0.000566561	0.00226311	2206.85	0.000385231	0.00156662	3189.09
8010	0.000600958	0.00242573	2058.74	0.000495016	0.00197955	2523.33
9010	0.000579767	0.00231595	2156.44	0.000551669	0.00219907	2271.18
10010	0.000640864	0.00256209	1949.03	0.00060594	0.00242552	2058.91
