Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.000258983	0.00103528	4827.1	0.000150833	0.000602296	8299.06
1010	8.94551e-05	0.000359758	13895.7	7.02549e-05	0.000283352	17643.4
2010	9.03132e-05	0.00036113	13842.9	8.18165e-05	0.000327263	15275.7
3010	0.000119349	0.000476806	10484.0	9.01122e-05	0.00036053	13866.0
4010	9.26953e-05	0.000370401	13496.4	7.8871e-05	0.000317964	15722.6
5010	9.50377e-05	0.000379665	13167.0	8.94482e-05	0.000357666	13977.0
6010	0.000104903	0.000419064	11928.9	8.13338e-05	0.000325428	15361.9
7010	8.8866e-05	0.00035496	14083.6	8.86852e-05	0.000354261	14111.4
8010	8.62487e-05	0.000344494	14511.5	6.35531e-05	0.000253384	19730.4
9010	9.14895e-05	0.000365535	13676.1	6.5224e-05	0.000260342	19203.0
10010	0.000105148	0.00042063	11884.4	8.39893e-05	0.000335497	14900.8
