Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.004919	0.0196584	251.836	0.00135509	0.00540806	922.044
1010	7.21611e-05	0.000288319	17339.4	5.84569e-05	0.000233013	21455.6
2010	6.42235e-05	0.000256889	19461.1	5.76873e-05	0.000234685	21302.7
3010	7.21432e-05	0.000288363	17336.7	4.86398e-05	0.000194018	25768.3
4010	7.06795e-05	0.000282563	17692.6	6.67435e-05	0.000266021	18793.0
5010	6.38874e-05	0.000255408	19574.0	5.41604e-05	0.000215945	23151.6
6010	6.49537e-05	0.000260983	19155.8	4.98863e-05	0.000198851	25142.0
7010	6.06122e-05	0.000242197	20641.9	5.25324e-05	0.000209451	23869.4
8010	6.93715e-05	0.000277521	18014.2	5.59508e-05	0.000223546	22364.3
9010	6.78223e-05	0.000271339	18424.7	4.72525e-05	0.000189496	26383.2
10010	6.85057e-05	0.000273845	18256.0	6.10943e-05	0.000245397	20372.6
