Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.000333649	0.00133275	3749.15	0.000199019	0.000795409	6283.58
1010	0.000119926	0.000479369	10427.9	0.000113	0.000450431	11098.0
2010	0.000134044	0.000535767	9329.91	0.000112292	0.000450109	11105.9
3010	0.000119794	0.000481458	10382.6	0.000100918	0.0004035	12389.1
4010	0.000170218	0.000681179	7337.72	0.000130233	0.000519638	9619.59
5010	0.00014192	0.000567329	8810.73	0.000106512	0.000428721	11660.1
6010	0.000108186	0.00043229	11563.8	0.000134435	0.00053719	9305.2
7010	0.000121139	0.000485664	10292.7	0.000113607	0.00045372	11017.5
8010	0.000105942	0.000423188	11812.6	9.235e-05	0.000369743	13520.4
9010	0.00012398	0.000495708	10084.1	0.000113782	0.000453731	11017.3
10010	0.000164696	0.000658623	7589.1	0.000132619	0.000534665	9349.15
