Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.00171726	0.0068591	726.456	0.00133265	0.00532689	936.131
1010	0.000695444	0.00278021	1795.92	0.000673576	0.00268492	1859.75
2010	0.000690383	0.00275764	1810.64	0.000595274	0.00237339	2104.19
3010	0.000571588	0.0022846	2186.06	0.000411019	0.00163861	3048.86
4010	0.000718452	0.00287616	1735.93	0.000537602	0.00215881	2313.59
5010	0.000851595	0.00341067	1463.49	0.000722986	0.00289062	1727.23
6010	0.00078681	0.00314317	1588.25	0.00070614	0.00282342	1768.4
7010	0.000822033	0.00328364	1520.2	0.000595501	0.00238327	2095.45
8010	0.000616077	0.00246084	2029.33	0.000621842	0.00247853	2014.82
9010	0.000729401	0.00291369	1713.54	0.000662717	0.00265242	1882.57
10010	0.000654715	0.0026154	1909.25	0.000517462	0.00206257	2421.66
