Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.00053277	0.00212936	2345.62	0.000306412	0.00122128	4091.58
1010	6.48763e-05	0.000259469	19267.7	6.86112e-05	0.000273504	18278.8
2010	6.52281e-05	0.000260681	19178.0	6.06967e-05	0.000241921	20665.4
3010	5.98622e-05	0.000240019	20829.2	5.94413e-05	0.000237883	21016.2
4010	5.92543e-05	0.000237553	21045.4	6.17025e-05	0.000247887	20168.0
5010	6.76767e-05	0.000270365	18491.0	5.72268e-05	0.000228229	21905.3
6010	6.73314e-05	0.000269421	18555.8	5.91126e-05	0.000235606	21219.4
7010	6.4705e-05	0.000259452	19268.9	6.43928e-05	0.000257937	19382.1
8010	6.43567e-05	0.000257189	19438.4	5.89225e-05	0.00023486	21286.7
9010	5.78866e-05	0.000231214	21622.5	5.64168e-05	0.000224863	22233.2
10010	6.66247e-05	0.000266117	18786.2	5.87789e-05	0.000234277	21339.7
