Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.00311372	0.0124458	399.235	0.00102855	0.00409985	1217.06
1010	0.000296381	0.0011839	4220.84	0.0001169	0.000468389	10672.4
2010	0.00021914	0.000875404	5709.15	0.000100969	0.000405082	12340.7
3010	0.000191353	0.00076503	6533.19	8.34844e-05	0.000332758	15023.4
4010	0.000234999	0.000939811	5317.72	0.000105456	0.000424847	11766.4
5010	0.000265026	0.00106774	4680.27	9.79523e-05	0.000398418	12547.1
6010	0.000256923	0.00102722	4865.0	0.000116462	0.000464606	10759.3
7010	0.000347244	0.00138933	3596.36	0.00010597	0.000426998	11707.2
8010	0.000247759	0.000990011	5047.95	9.47772e-05	0.00037853	13206.5
9010	0.000162906	0.00065304	7654.0	7.77578e-05	0.000310066	16123.1
10010	0.000199131	0.000795666	6281.54	8.82415e-05	0.000353624	14136.8
