Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.00200573	0.00803511	619.766	0.00120904	0.00482467	1033.84
1010	0.000575231	0.002301	2170.46	0.000476597	0.00191128	2613.55
2010	0.000614904	0.00245815	2031.55	0.000496796	0.00198013	2522.59
3010	0.00055772	0.00222949	2240.16	0.000439247	0.00175072	2853.47
4010	0.000530313	0.00211858	2357.57	0.000422209	0.0016901	2955.9
5010	0.000561574	0.0022447	2224.97	0.00046372	0.00184827	2702.74
6010	0.000658556	0.00264471	1888.07	0.000521774	0.00209482	2384.34
7010	0.00058227	0.00233478	2139.03	0.000401944	0.00161841	3086.95
8010	0.00098027	0.00392999	1269.77	0.000691299	0.00278057	1795.69
9010	0.000603027	0.00240874	2073.27	0.000488749	0.00195011	2561.46
10010	0.00049078	0.00196341	2544.09	0.000468664	0.00186957	2671.91
