Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.00188392	0.00752505	661.944	0.00144314	0.00584365	853.127
1010	0.000711402	0.00284156	1757.1	0.00075332	0.00300271	1662.66
2010	0.0006731	0.00268938	1856.66	0.000534626	0.00213087	2343.96
3010	0.000877445	0.00351599	1419.57	0.000751599	0.0029979	1665.33
4010	0.000757647	0.0030417	1641.32	0.000522058	0.0020808	2400.42
5010	0.000861907	0.0034489	1447.24	0.000803921	0.00320635	1556.9
6010	0.00124197	0.0049653	1004.49	0.000873384	0.00348241	1433.28
7010	0.000837577	0.00338023	1476.69	0.000726829	0.00289694	1723.46
8010	0.000897746	0.00359943	1386.61	0.000644729	0.00257876	1936.41
9010	0.00140297	0.00560384	889.743	0.000878779	0.00351363	1420.53
10010	0.0012035	0.00482597	1033.56	0.00101765	0.00408052	1222.83
