Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.00246423	0.00984731	505.249	0.00112333	0.00447878	1113.87
1010	9.17147e-05	0.00036671	13632.2	8.99426e-05	0.000365168	13689.8
2010	8.0903e-05	0.000323261	15464.9	8.86149e-05	0.000358823	13931.9
3010	9.59068e-05	0.000383142	13047.5	7.91091e-05	0.000316013	15819.7
4010	9.85248e-05	0.000393609	12700.5	7.55817e-05	0.00030131	16591.7
5010	9.80324e-05	0.00039162	12765.0	9.05275e-05	0.000363243	13762.4
6010	9.62971e-05	0.000384844	12989.8	8.65882e-05	0.000345326	14476.6
7010	9.38822e-05	0.000374984	13331.4	7.77307e-05	0.000310801	16085.0
8010	9.34077e-05	0.000373531	13383.3	9.36361e-05	0.000373212	13394.7
9010	0.000105023	0.00042163	11856.2	8.74147e-05	0.0003521	14198.0
10010	9.5784e-05	0.000383384	13039.2	8.18877e-05	0.000329653	15164.9
