Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.000335372	0.00133956	3730.08	0.000177068	0.000705767	7081.99
1010	7.12574e-05	0.000284704	17559.6	5.79455e-05	0.000230986	21643.8
2010	7.42041e-05	0.000296677	16850.9	5.58064e-05	0.000222476	22471.8
3010	6.49356e-05	0.000259632	19255.5	6.53775e-05	0.000260685	19177.8
4010	7.03276e-05	0.000281204	17778.2	5.94971e-05	0.000238227	20985.9
5010	6.07982e-05	0.00024285	20586.3	6.08237e-05	0.00024249	20616.9
6010	7.09114e-05	0.000283735	17619.6	5.68241e-05	0.000226722	22051.0
7010	8.15204e-05	0.000326085	15330.9	6.68944e-05	0.000266723	18743.6
8010	7.5842e-05	0.000304171	16435.6	5.73359e-05	0.000228629	21867.0
9010	7.24112e-05	0.000289519	17267.5	5.61556e-05	0.000224056	22313.4
10010	6.75677e-05	0.00026988	18524.2	5.35087e-05	0.000213507	23416.0
