Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	3.99931e-06	1.59992e-05	312514.0	3.86698e-06	1.54375e-05	323885.0
1010	3.28606e-06	1.3126e-05	380921.0	2.4658e-06	9.83691e-06	508287.0
2010	3.02931e-06	1.21016e-05	413166.0	3.39946e-06	1.35531e-05	368915.0
3010	3.04874e-06	1.21902e-05	410164.0	2.97499e-06	1.18594e-05	421605.0
4010	3.08983e-06	1.23658e-05	404337.0	3.24086e-06	1.29193e-05	387015.0
5010	3.09865e-06	1.23786e-05	403919.0	3.2312e-06	1.29197e-05	387003.0
6010	3.00327e-06	1.19958e-05	416809.0	3.1475e-06	1.26317e-05	395825.0
7010	3.30478e-06	1.32051e-05	378638.0	3.30341e-06	1.31759e-05	379478.0
8010	2.89072e-06	1.15649e-05	432338.0	3.01209e-06	1.20187e-05	416015.0
9010	3.04046e-06	1.21658e-05	410984.0	3.2886e-06	1.31994e-05	378802.0
10010	3.08819e-06	1.23352e-05	405343.0	2.87172e-06	1.14794e-05	435562.0
