Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	1.39727e-05	5.58364e-05	89544.8	8.05626e-06	3.24419e-05	154119.0
1010	5.97309e-06	2.38577e-05	209573.0	6.07433e-06	2.42592e-05	206105.0
2010	6.10428e-06	2.43827e-05	205061.0	5.26841e-06	2.12503e-05	235289.0
3010	5.59015e-06	2.23553e-05	223658.0	5.13575e-06	2.04707e-05	244249.0
4010	6.18942e-06	2.474e-05	202099.0	5.15015e-06	2.05475e-05	243336.0
5010	6.16384e-06	2.46285e-05	203014.0	5.19493e-06	2.0718e-05	241334.0
6010	6.08136e-06	2.43417e-05	205406.0	5.6588e-06	2.26109e-05	221130.0
7010	5.10565e-06	2.04452e-05	244554.0	5.70777e-06	2.27842e-05	219448.0
8010	5.39084e-06	2.16397e-05	231054.0	4.71616e-06	1.88046e-05	265890.0
9010	6.25393e-06	2.50074e-05	199939.0	5.24347e-06	2.09049e-05	239176.0
10010	5.53939e-06	2.21403e-05	225830.0	5.4654e-06	2.19184e-05	228117.0
