Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	1.14139e-05	4.55986e-05	109650.0	8.3055e-06	3.31074e-05	151021.0
1010	7.0295e-06	2.80983e-05	177944.0	6.17194e-06	2.46164e-05	203114.0
2010	7.31869e-06	2.92474e-05	170953.0	6.22495e-06	2.51069e-05	199146.0
3010	6.8835e-06	2.76171e-05	181045.0	6.72838e-06	2.68859e-05	185969.0
4010	7.6342e-06	3.05057e-05	163901.0	7.09632e-06	2.82938e-05	176715.0
5010	6.77574e-06	2.72006e-05	183817.0	6.55556e-06	2.64371e-05	189125.0
6010	7.42834e-06	2.9675e-05	168490.0	5.98461e-06	2.38636e-05	209522.0
7010	7.92019e-06	3.16508e-05	157971.0	6.36188e-06	2.53647e-05	197122.0
8010	6.86e-06	2.75139e-05	181724.0	6.23449e-06	2.4926e-05	200591.0
9010	7.35532e-06	2.93948e-05	170096.0	6.63891e-06	2.65424e-05	188376.0
10010	6.90144e-06	2.75658e-05	181382.0	6.67631e-06	2.66326e-05	187738.0
