Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	2.42316e-06	9.6786e-06	516601.0	2.58043e-06	1.0285e-05	486143.0
1010	2.49546e-06	9.98521e-06	500738.0	2.42104e-06	9.67379e-06	516858.0
2010	2.38794e-06	9.58947e-06	521403.0	2.78623e-06	1.1112e-05	449962.0
3010	2.43579e-06	9.73068e-06	513836.0	2.64137e-06	1.07734e-05	464103.0
4010	2.59951e-06	1.03899e-05	481232.0	2.90724e-06	1.15963e-05	431168.0
5010	2.84836e-06	1.13873e-05	439083.0	2.6486e-06	1.05573e-05	473604.0
6010	2.73435e-06	1.09328e-05	457336.0	2.66375e-06	1.06172e-05	470931.0
7010	2.64692e-06	1.05985e-05	471764.0	2.56667e-06	1.02537e-05	487627.0
8010	2.45576e-06	9.82096e-06	509113.0	2.85683e-06	1.14381e-05	437132.0
9010	2.56011e-06	1.02269e-05	488904.0	2.82283e-06	1.12974e-05	442576.0
10010	2.56908e-06	1.02622e-05	487222.0	2.68625e-06	1.09684e-05	455853.0
