Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	1.08489e-05	4.33356e-05	115376.0	7.30381e-06	2.92716e-05	170811.0
1010	8.16398e-06	3.28575e-05	152170.0	8.63869e-06	3.44455e-05	145154.0
2010	8.22982e-06	3.2872e-05	152103.0	7.18636e-06	2.86568e-05	174476.0
3010	8.7562e-06	3.51265e-05	142340.0	7.51016e-06	3.00058e-05	166632.0
4010	8.7576e-06	3.4986e-05	142912.0	7.47891e-06	2.99e-05	167222.0
5010	8.6904e-06	3.47118e-05	144041.0	7.92642e-06	3.16719e-05	157866.0
6010	8.99977e-06	3.59503e-05	139078.0	7.89152e-06	3.14665e-05	158897.0
7010	8.16666e-06	3.26247e-05	153256.0	8.52382e-06	3.39776e-05	147153.0
8010	8.17174e-06	3.26414e-05	153177.0	8.23281e-06	3.28731e-05	152097.0
9010	8.50966e-06	3.3991e-05	147095.0	8.159e-06	3.27363e-05	152733.0
10010	8.6829e-06	3.46975e-05	144100.0	7.09335e-06	2.82796e-05	176803.0
