Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	7.5881e-06	3.03088e-05	164966.0	5.6448e-06	2.25947e-05	221289.0
1010	4.9579e-06	1.98031e-05	252483.0	4.43161e-06	1.76677e-05	283000.0
2010	5.04764e-06	2.01736e-05	247846.0	5.19727e-06	2.07601e-05	240844.0
3010	5.1611e-06	2.06149e-05	242540.0	5.32913e-06	2.17211e-05	230189.0
4010	4.92266e-06	1.96669e-05	254232.0	4.21827e-06	1.68139e-05	297371.0
5010	4.73522e-06	1.89142e-05	264349.0	4.13696e-06	1.65306e-05	302466.0
6010	5.06573e-06	2.0236e-05	247082.0	4.72401e-06	1.88494e-05	265259.0
7010	4.81941e-06	1.92497e-05	259742.0	4.31864e-06	1.72314e-05	290165.0
8010	5.07333e-06	2.0264e-05	246740.0	4.50995e-06	1.80479e-05	277038.0
9010	5.07065e-06	2.02574e-05	246821.0	4.7048e-06	1.87808e-05	266226.0
10010	4.91592e-06	1.96969e-05	253845.0	5.10007e-06	2.03309e-05	245929.0
