Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	4.30021e-06	1.72042e-05	290624.0	3.60842e-06	1.44719e-05	345495.0
1010	2.93394e-06	1.17409e-05	425860.0	3.28408e-06	1.30897e-05	381977.0
2010	2.97682e-06	1.19116e-05	419758.0	3.11839e-06	1.24329e-05	402155.0
3010	3.36229e-06	1.34413e-05	371986.0	2.82782e-06	1.1275e-05	443456.0
4010	3.03278e-06	1.21331e-05	412093.0	3.26094e-06	1.30435e-05	383331.0
5010	3.26222e-06	1.30556e-05	382974.0	3.16839e-06	1.26482e-05	395311.0
6010	3.1496e-06	1.25953e-05	396971.0	2.94918e-06	1.17554e-05	425334.0
7010	3.33501e-06	1.33435e-05	374711.0	2.89303e-06	1.15671e-05	432258.0
8010	2.92372e-06	1.16846e-05	427911.0	2.88125e-06	1.15339e-05	433504.0
9010	2.86039e-06	1.14522e-05	436596.0	3.01875e-06	1.20452e-05	415100.0
10010	3.04832e-06	1.21969e-05	409937.0	2.94825e-06	1.17842e-05	424294.0
