Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	3.11737e-06	1.24545e-05	401458.0	2.42201e-06	9.96673e-06	501666.0
1010	2.50747e-06	1.00154e-05	499229.0	3.14733e-06	1.2592e-05	397076.0
2010	2.8865e-06	1.15687e-05	432197.0	2.86717e-06	1.14432e-05	436937.0
3010	2.59027e-06	1.03791e-05	481736.0	2.49328e-06	9.96523e-06	501742.0
4010	2.7213e-06	1.09175e-05	457979.0	2.4082e-06	9.60747e-06	520426.0
5010	2.54725e-06	1.01767e-05	491318.0	2.3308e-06	9.29747e-06	537778.0
6010	2.81162e-06	1.12326e-05	445132.0	2.89438e-06	1.15362e-05	433417.0
7010	2.9102e-06	1.16239e-05	430145.0	2.97549e-06	1.18744e-05	421070.0
8010	2.76107e-06	1.10345e-05	453120.0	2.42136e-06	9.6562e-06	517800.0
9010	2.76259e-06	1.11018e-05	450375.0	2.69397e-06	1.07382e-05	465623.0
10010	2.72001e-06	1.0869e-05	460020.0	2.61556e-06	1.04581e-05	478094.0
