Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	2.90894e-06	1.16663e-05	428584.0	2.5468e-06	1.01544e-05	492394.0
1010	2.73874e-06	1.09478e-05	456709.0	3.0148e-06	1.20169e-05	416078.0
2010	3.00851e-06	1.20166e-05	416089.0	2.63947e-06	1.05312e-05	474779.0
3010	2.86439e-06	1.14431e-05	436942.0	2.64024e-06	1.05242e-05	475093.0
4010	2.76926e-06	1.10757e-05	451435.0	2.62536e-06	1.0676e-05	468336.0
5010	2.79028e-06	1.11477e-05	448520.0	2.68764e-06	1.07432e-05	465408.0
6010	2.8497e-06	1.13845e-05	439192.0	2.54825e-06	1.01581e-05	492217.0
7010	2.78865e-06	1.11388e-05	448878.0	3.12366e-06	1.24928e-05	400228.0
8010	2.83532e-06	1.13362e-05	441063.0	2.56381e-06	1.02797e-05	486393.0
9010	2.7593e-06	1.10289e-05	453353.0	3.00048e-06	1.19592e-05	418087.0
10010	2.68733e-06	1.07642e-05	464500.0	2.5873e-06	1.03136e-05	484796.0
