Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	9.25399e-06	3.70062e-05	135110.0	8.80855e-06	3.53777e-05	141330.0
1010	5.46401e-06	2.19473e-05	227816.0	5.41322e-06	2.18714e-05	228607.0
2010	6.42064e-06	2.57743e-05	193989.0	4.90774e-06	1.96201e-05	254839.0
3010	5.37167e-06	2.15055e-05	232496.0	5.76524e-06	2.29834e-05	217546.0
4010	5.5044e-06	2.20115e-05	227152.0	5.21852e-06	2.08042e-05	240334.0
5010	5.79067e-06	2.31434e-05	216042.0	5.57012e-06	2.22018e-05	225204.0
6010	5.81372e-06	2.32212e-05	215318.0	6.4795e-06	2.58955e-05	193081.0
7010	5.88941e-06	2.35247e-05	212540.0	5.93105e-06	2.40037e-05	208299.0
8010	5.54157e-06	2.21379e-05	225854.0	6.18548e-06	2.46865e-05	202537.0
9010	6.06248e-06	2.42157e-05	206475.0	4.8895e-06	1.95359e-05	255936.0
10010	5.54007e-06	2.21302e-05	225933.0	5.44136e-06	2.17622e-05	229754.0
