Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	1.06431e-05	4.26007e-05	117366.0	8.80251e-06	3.55034e-05	140829.0
1010	6.54778e-06	2.61531e-05	191179.0	5.90126e-06	2.36706e-05	211230.0
2010	7.12547e-06	2.8462e-05	175671.0	5.42257e-06	2.16129e-05	231341.0
3010	6.56723e-06	2.62986e-05	190122.0	6.20259e-06	2.47224e-05	202244.0
4010	6.60438e-06	2.63792e-05	189541.0	5.79186e-06	2.31411e-05	216063.0
5010	6.91166e-06	2.76294e-05	180964.0	6.09257e-06	2.42832e-05	205901.0
6010	6.81262e-06	2.73572e-05	182765.0	6.81818e-06	2.71978e-05	183836.0
7010	6.78726e-06	2.71104e-05	184429.0	5.63516e-06	2.28133e-05	219168.0
8010	6.75331e-06	2.69933e-05	185228.0	6.88596e-06	2.76373e-05	180912.0
9010	7.19951e-06	2.87842e-05	173704.0	6.55964e-06	2.62351e-05	190582.0
10010	6.32299e-06	2.52579e-05	197955.0	7.10365e-06	2.83707e-05	176236.0
