Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	2.38694e-06	9.5414e-06	524029.0	2.43753e-06	9.76306e-06	512132.0
1010	2.86699e-06	1.14517e-05	436613.0	2.52077e-06	1.0085e-05	495785.0
2010	2.6941e-06	1.07627e-05	464567.0	2.7023e-06	1.0796e-05	463132.0
3010	2.53123e-06	1.01171e-05	494210.0	2.54469e-06	1.01426e-05	492970.0
4010	2.64518e-06	1.05786e-05	472651.0	3.06832e-06	1.22521e-05	408091.0
5010	2.93131e-06	1.17152e-05	426795.0	2.80216e-06	1.11755e-05	447404.0
6010	2.55422e-06	1.02097e-05	489727.0	2.70985e-06	1.0958e-05	456287.0
7010	2.45814e-06	9.82458e-06	508925.0	2.69699e-06	1.07778e-05	463915.0
8010	2.60592e-06	1.04134e-05	480147.0	2.87246e-06	1.1449e-05	436718.0
9010	2.66791e-06	1.06563e-05	469203.0	2.68773e-06	1.07232e-05	466277.0
10010	2.48498e-06	9.93369e-06	503335.0	2.77951e-06	1.10821e-05	451174.0
