Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	1.01899e-05	4.09483e-05	122103.0	7.6847e-06	3.06338e-05	163216.0
1010	7.64601e-06	3.05423e-05	163705.0	7.35702e-06	2.93432e-05	170395.0
2010	7.29038e-06	2.9183e-05	171330.0	5.9576e-06	2.37517e-05	210509.0
3010	8.7064e-06	3.48682e-05	143395.0	6.98195e-06	2.785e-05	179530.0
4010	7.70043e-06	3.07815e-05	162433.0	7.06927e-06	2.82318e-05	177103.0
5010	7.28421e-06	2.91041e-05	171795.0	6.20211e-06	2.47203e-05	202260.0
6010	7.67534e-06	3.06816e-05	162962.0	6.60074e-06	2.63201e-05	189966.0
7010	8.29136e-06	3.31308e-05	150915.0	6.98347e-06	2.79891e-05	178638.0
8010	7.19271e-06	2.87484e-05	173920.0	6.60306e-06	2.64312e-05	189168.0
9010	7.63729e-06	3.05153e-05	163850.0	7.92011e-06	3.17884e-05	157288.0
10010	7.69447e-06	3.07519e-05	162589.0	4.99196e-06	1.99073e-05	251162.0
