Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	5.9517e-06	2.38606e-05	209548.0	5.98956e-06	2.389e-05	209290.0
1010	6.23992e-06	2.50209e-05	199831.0	5.50893e-06	2.19875e-05	227399.0
2010	5.4865e-06	2.19603e-05	227681.0	5.55801e-06	2.22292e-05	224927.0
3010	5.53192e-06	2.21314e-05	225921.0	5.47352e-06	2.18159e-05	229188.0
4010	5.85786e-06	2.33975e-05	213696.0	6.13721e-06	2.45046e-05	204041.0
5010	5.84952e-06	2.33851e-05	213809.0	4.74711e-06	1.89226e-05	264232.0
6010	5.27512e-06	2.10759e-05	237236.0	3.81314e-06	1.5217e-05	328576.0
7010	5.8983e-06	2.36898e-05	211059.0	6.41811e-06	2.55842e-05	195430.0
8010	5.35874e-06	2.1404e-05	233598.0	5.41305e-06	2.17351e-05	230040.0
9010	5.48998e-06	2.19711e-05	227569.0	5.14151e-06	2.05287e-05	243558.0
10010	5.53966e-06	2.23324e-05	223888.0	6.62417e-06	2.65069e-05	188628.0
