Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	5.11162e-06	2.04184e-05	244875.0	3.74512e-06	1.49504e-05	334437.0
1010	4.43214e-06	1.7703e-05	282435.0	3.69268e-06	1.4718e-05	339718.0
2010	4.49322e-06	1.79843e-05	278018.0	3.91319e-06	1.56204e-05	320092.0
3010	4.50625e-06	1.8101e-05	276225.0	4.03229e-06	1.61371e-05	309842.0
4010	4.37868e-06	1.75048e-05	285634.0	3.82834e-06	1.53762e-05	325175.0
5010	4.42549e-06	1.76763e-05	282862.0	4.43377e-06	1.76877e-05	282679.0
6010	4.59587e-06	1.83829e-05	271990.0	3.73847e-06	1.4907e-05	335410.0
7010	4.44354e-06	1.77511e-05	281671.0	3.85404e-06	1.56349e-05	319795.0
8010	4.79076e-06	1.91364e-05	261280.0	4.59616e-06	1.84292e-05	271307.0
9010	4.31197e-06	1.72292e-05	290202.0	4.24e-06	1.69011e-05	295836.0
10010	4.16761e-06	1.66476e-05	300341.0	4.30153e-06	1.75791e-05	284426.0
