Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	6.6402e-06	2.65933e-05	188015.0	4.81915e-06	1.92413e-05	259855.0
1010	4.31684e-06	1.72441e-05	289953.0	3.99367e-06	1.60867e-05	310812.0
2010	4.6893e-06	1.87353e-05	266873.0	4.14107e-06	1.65614e-05	301904.0
3010	4.09473e-06	1.63733e-05	305372.0	3.89505e-06	1.55304e-05	321947.0
4010	4.56813e-06	1.82465e-05	274022.0	3.52058e-06	1.40334e-05	356291.0
5010	4.48989e-06	1.79381e-05	278734.0	4.24842e-06	1.69397e-05	295163.0
6010	4.35436e-06	1.73988e-05	287374.0	3.88383e-06	1.55147e-05	322273.0
7010	4.3407e-06	1.73957e-05	287424.0	4.13001e-06	1.64843e-05	303316.0
8010	4.50009e-06	1.79957e-05	277841.0	3.78344e-06	1.51075e-05	330960.0
9010	4.01486e-06	1.6038e-05	311758.0	3.31675e-06	1.32222e-05	378150.0
10010	4.11327e-06	1.6443e-05	304078.0	4.41195e-06	1.75853e-05	284327.0
