Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	4.03891e-06	1.61358e-05	309867.0	4.57763e-06	1.82453e-05	274041.0
1010	3.13323e-06	1.25204e-05	399347.0	3.16966e-06	1.26701e-05	394627.0
2010	3.68444e-06	1.47731e-05	338451.0	3.06834e-06	1.22557e-05	407972.0
3010	3.34332e-06	1.33575e-05	374319.0	3.77151e-06	1.50628e-05	331941.0
4010	3.12268e-06	1.24828e-05	400550.0	2.95111e-06	1.17856e-05	424243.0
5010	3.2226e-06	1.28753e-05	388339.0	3.35368e-06	1.34374e-05	372094.0
6010	3.29737e-06	1.31752e-05	379497.0	3.2247e-06	1.28994e-05	387614.0
7010	3.35178e-06	1.33881e-05	373464.0	3.63849e-06	1.45257e-05	344214.0
8010	3.35926e-06	1.34303e-05	372289.0	3.32984e-06	1.32864e-05	376323.0
9010	3.15596e-06	1.26161e-05	396318.0	3.10028e-06	1.23932e-05	403444.0
10010	3.06998e-06	1.22661e-05	407625.0	3.33585e-06	1.32974e-05	376011.0
