Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	6.69299e-06	2.67343e-05	187023.0	4.52582e-06	1.84e-05	271736.0
1010	5.42006e-06	2.16683e-05	230749.0	5.76137e-06	2.30441e-05	216972.0
2010	5.55952e-06	2.2208e-05	225141.0	4.13933e-06	1.65798e-05	301570.0
3010	5.21248e-06	2.08501e-05	239805.0	4.33133e-06	1.72751e-05	289432.0
4010	5.26507e-06	2.10332e-05	237716.0	4.38795e-06	1.75435e-05	285003.0
5010	5.96214e-06	2.39091e-05	209123.0	4.46148e-06	1.79509e-05	278535.0
6010	5.37155e-06	2.14685e-05	232897.0	5.14042e-06	2.04893e-05	244028.0
7010	5.23616e-06	2.09144e-05	239068.0	6.09746e-06	2.43068e-05	205701.0
8010	5.11281e-06	2.04383e-05	244636.0	5.56433e-06	2.2244e-05	224777.0
9010	5.39691e-06	2.17617e-05	229759.0	4.88629e-06	1.95367e-05	255926.0
10010	5.8376e-06	2.33999e-05	213674.0	5.1822e-06	2.06922e-05	241635.0
