Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	9.19399e-06	3.68254e-05	135773.0	6.65754e-06	2.65767e-05	188132.0
1010	6.39948e-06	2.5589e-05	195394.0	5.38556e-06	2.17809e-05	229557.0
2010	5.49787e-06	2.19724e-05	227556.0	6.15465e-06	2.45475e-05	203684.0
3010	5.71214e-06	2.29042e-05	218298.0	5.43017e-06	2.16618e-05	230819.0
4010	5.9129e-06	2.36234e-05	211652.0	6.17098e-06	2.4633e-05	202977.0
5010	6.00171e-06	2.39778e-05	208524.0	5.70154e-06	2.28402e-05	218909.0
6010	6.05922e-06	2.42138e-05	206492.0	6.47865e-06	2.58312e-05	193562.0
7010	6.43383e-06	2.5728e-05	194339.0	5.34679e-06	2.13797e-05	233865.0
8010	6.10317e-06	2.44469e-05	204522.0	5.54355e-06	2.21315e-05	225920.0
9010	6.04245e-06	2.41374e-05	207145.0	5.68093e-06	2.28391e-05	218920.0
10010	5.19285e-06	2.07487e-05	240976.0	5.55419e-06	2.22404e-05	224814.0
