Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	6.25494e-06	2.50933e-05	199254.0	5.76237e-06	2.29856e-05	217525.0
1010	4.49933e-06	1.79729e-05	278194.0	4.51562e-06	1.79999e-05	277776.0
2010	4.46455e-06	1.78399e-05	280268.0	3.91454e-06	1.56182e-05	320137.0
3010	4.28132e-06	1.71011e-05	292376.0	4.23971e-06	1.69429e-05	295106.0
4010	4.67749e-06	1.87165e-05	267142.0	4.51115e-06	1.8001e-05	277761.0
5010	4.0028e-06	1.60054e-05	312392.0	3.67091e-06	1.47249e-05	339558.0
6010	4.09357e-06	1.6376e-05	305323.0	3.67888e-06	1.47926e-05	338005.0
7010	4.23119e-06	1.69293e-05	295344.0	3.40227e-06	1.36765e-05	365588.0
8010	3.84683e-06	1.54185e-05	324282.0	4.42844e-06	1.76634e-05	283068.0
9010	4.12535e-06	1.64911e-05	303191.0	4.08244e-06	1.6281e-05	307105.0
10010	4.34515e-06	1.73683e-05	287879.0	4.59247e-06	1.8342e-05	272596.0
