Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	7.47217e-06	2.98459e-05	167525.0	5.22486e-06	2.08252e-05	240091.0
1010	4.2147e-06	1.68421e-05	296873.0	4.21464e-06	1.68074e-05	297485.0
2010	4.08128e-06	1.63251e-05	306274.0	3.65044e-06	1.46034e-05	342383.0
3010	4.10689e-06	1.64044e-05	304793.0	4.01915e-06	1.60437e-05	311646.0
4010	4.45635e-06	1.78403e-05	280261.0	4.36982e-06	1.74191e-05	287038.0
5010	4.25962e-06	1.70144e-05	293865.0	3.56583e-06	1.42273e-05	351436.0
6010	4.55212e-06	1.8264e-05	273760.0	4.02048e-06	1.60441e-05	311638.0
7010	4.26581e-06	1.70389e-05	293444.0	3.41576e-06	1.36245e-05	366983.0
8010	4.29956e-06	1.71738e-05	291138.0	3.79363e-06	1.51235e-05	330609.0
9010	4.38449e-06	1.75295e-05	285230.0	3.89308e-06	1.55243e-05	322073.0
10010	4.34743e-06	1.7393e-05	287469.0	4.02856e-06	1.60649e-05	311234.0
