Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	9.34379e-06	3.73317e-05	133932.0	7.7092e-06	3.07303e-05	162703.0
1010	8.49474e-06	3.39401e-05	147316.0	6.91674e-06	2.7656e-05	180790.0
2010	9.28326e-06	3.70793e-05	134844.0	7.07534e-06	2.82738e-05	176840.0
3010	8.33752e-06	3.33044e-05	150128.0	8.24423e-06	3.29033e-05	151958.0
4010	8.18421e-06	3.26916e-05	152942.0	7.09281e-06	2.82703e-05	176862.0
5010	8.17446e-06	3.26645e-05	153069.0	6.60377e-06	2.64593e-05	188967.0
6010	7.91433e-06	3.16163e-05	158144.0	7.00916e-06	2.79384e-05	178963.0
7010	7.56818e-06	3.0318e-05	164916.0	7.44446e-06	2.97321e-05	168166.0
8010	7.77779e-06	3.1132e-05	160604.0	7.0467e-06	2.80966e-05	177955.0
9010	8.35929e-06	3.33912e-05	149737.0	7.21856e-06	2.88698e-05	173189.0
10010	7.70216e-06	3.08871e-05	161878.0	8.52388e-06	3.40374e-05	146895.0
