Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	1.2694e-05	5.07633e-05	98493.8	9.05095e-06	3.60745e-05	138600.0
1010	5.95091e-06	2.39733e-05	208563.0	5.78505e-06	2.31027e-05	216423.0
2010	5.79324e-06	2.3347e-05	214158.0	5.13978e-06	2.04892e-05	244029.0
3010	5.45925e-06	2.18826e-05	228489.0	5.75666e-06	2.30555e-05	216866.0
4010	5.88675e-06	2.36354e-05	211545.0	5.32313e-06	2.12296e-05	235518.0
5010	5.84553e-06	2.35762e-05	212076.0	5.53906e-06	2.23665e-05	223546.0
6010	5.59188e-06	2.2342e-05	223791.0	5.28246e-06	2.10977e-05	236991.0
7010	5.55241e-06	2.2178e-05	225447.0	5.22439e-06	2.09151e-05	239059.0
8010	6.31847e-06	2.52598e-05	197940.0	5.44448e-06	2.17008e-05	230403.0
9010	6.13218e-06	2.45607e-05	203575.0	5.33497e-06	2.14125e-05	233506.0
10010	6.57143e-06	2.63257e-05	189926.0	6.0194e-06	2.40694e-05	207730.0
