Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	3.02465e-06	1.20887e-05	413607.0	2.80098e-06	1.13168e-05	441818.0
1010	2.53477e-06	1.01501e-05	492602.0	2.60298e-06	1.03883e-05	481308.0
2010	2.79065e-06	1.1147e-05	448547.0	2.79329e-06	1.11396e-05	448845.0
3010	2.56364e-06	1.02434e-05	488116.0	2.77356e-06	1.10553e-05	452269.0
4010	2.73264e-06	1.09237e-05	457716.0	3.0219e-06	1.20554e-05	414748.0
5010	2.6797e-06	1.07066e-05	466997.0	2.73552e-06	1.09494e-05	456643.0
6010	2.85953e-06	1.14872e-05	435264.0	2.84405e-06	1.13401e-05	440912.0
7010	2.65176e-06	1.0611e-05	471208.0	2.52629e-06	1.00839e-05	495837.0
8010	2.72357e-06	1.08815e-05	459494.0	2.87874e-06	1.14747e-05	435740.0
9010	2.53632e-06	1.01437e-05	492913.0	2.50844e-06	1.01563e-05	492304.0
10010	2.57802e-06	1.03052e-05	485189.0	2.85224e-06	1.14635e-05	436163.0
