Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	4.3635e-06	1.74369e-05	286745.0	3.837e-06	1.535e-05	325730.0
1010	3.0592e-06	1.22205e-05	409148.0	3.18405e-06	1.28784e-05	388245.0
2010	3.12347e-06	1.2477e-05	400734.0	2.89477e-06	1.15611e-05	432483.0
3010	3.07453e-06	1.23038e-05	406374.0	2.73296e-06	1.09376e-05	457137.0
4010	2.95863e-06	1.18226e-05	422917.0	2.88269e-06	1.15049e-05	434594.0
5010	3.16622e-06	1.2692e-05	393946.0	2.73818e-06	1.10505e-05	452466.0
6010	3.13773e-06	1.25821e-05	397386.0	2.62472e-06	1.04615e-05	477942.0
7010	2.88639e-06	1.1542e-05	433197.0	2.82032e-06	1.12513e-05	444390.0
8010	3.01915e-06	1.20666e-05	414363.0	3.36799e-06	1.35042e-05	370251.0
9010	2.98008e-06	1.19041e-05	420022.0	3.48998e-06	1.39519e-05	358372.0
10010	2.93686e-06	1.17483e-05	425590.0	2.8924e-06	1.15332e-05	433527.0
