Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	3.97644e-06	1.58844e-05	314772.0	4.1919e-06	1.6715e-05	299129.0
1010	3.19436e-06	1.27627e-05	391765.0	2.5361e-06	1.01119e-05	494464.0
2010	3.18497e-06	1.2746e-05	392278.0	3.4138e-06	1.36171e-05	367183.0
3010	3.46224e-06	1.38491e-05	361032.0	3.52837e-06	1.40639e-05	355517.0
4010	2.93462e-06	1.17247e-05	426449.0	3.15855e-06	1.26318e-05	395823.0
5010	3.27421e-06	1.31015e-05	381634.0	3.27953e-06	1.31559e-05	380054.0
6010	3.35363e-06	1.34015e-05	373090.0	2.67341e-06	1.06698e-05	468608.0
7010	3.16825e-06	1.26622e-05	394873.0	3.33067e-06	1.33156e-05	375497.0
8010	3.16265e-06	1.2633e-05	395786.0	2.8974e-06	1.15826e-05	431680.0
9010	3.11426e-06	1.25103e-05	399667.0	3.5504e-06	1.41666e-05	352940.0
10010	3.54484e-06	1.41588e-05	353134.0	2.95831e-06	1.17912e-05	424043.0
