Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	2.67202e-06	1.0765e-05	464464.0	2.39296e-06	9.57751e-06	522054.0
1010	2.76308e-06	1.10371e-05	453017.0	2.89631e-06	1.15494e-05	432921.0
2010	2.63829e-06	1.05381e-05	474468.0	2.7222e-06	1.08693e-05	460009.0
3010	2.84049e-06	1.13471e-05	440638.0	2.59601e-06	1.03705e-05	482133.0
4010	2.57693e-06	1.0331e-05	483977.0	2.80508e-06	1.11814e-05	447167.0
5010	2.86834e-06	1.14642e-05	436137.0	2.52988e-06	1.00893e-05	495573.0
6010	2.72868e-06	1.09204e-05	457855.0	2.37856e-06	9.55177e-06	523461.0
7010	3.04101e-06	1.21481e-05	411584.0	2.8717e-06	1.14661e-05	436066.0
8010	2.59562e-06	1.03687e-05	482216.0	2.67899e-06	1.07126e-05	466739.0
9010	2.6815e-06	1.07106e-05	466826.0	2.69891e-06	1.07803e-05	463807.0
10010	2.72818e-06	1.09588e-05	456254.0	2.42047e-06	9.65633e-06	517793.0
