Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.000123366	0.000492751	10144.6	5.57095e-05	0.000222319	22487.7
1010	1.11411e-05	4.45001e-05	112357.0	8.58039e-06	3.42389e-05	146030.0
2010	1.07e-05	4.27484e-05	116961.0	9.44591e-06	3.77155e-05	132569.0
3010	1.21868e-05	4.86764e-05	102717.0	1.18409e-05	4.72461e-05	105826.0
4010	1.32744e-05	5.30205e-05	94300.7	8.50542e-06	3.40529e-05	146828.0
5010	1.16577e-05	4.67939e-05	106849.0	9.76583e-06	3.8938e-05	128407.0
6010	1.18095e-05	4.71697e-05	105998.0	9.77662e-06	3.89668e-05	128312.0
7010	1.18851e-05	4.74913e-05	105280.0	1.0928e-05	4.35964e-05	114686.0
8010	1.27088e-05	5.09953e-05	98045.8	1.06874e-05	4.28731e-05	116621.0
9010	1.06956e-05	4.28035e-05	116810.0	1.00106e-05	3.99376e-05	125193.0
10010	1.25913e-05	5.03037e-05	99393.9	1.01757e-05	4.05579e-05	123278.0
