Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	1.58504e-05	6.36664e-05	78531.8	1.09992e-05	4.38456e-05	114034.0
1010	5.70942e-06	2.28297e-05	219010.0	5.32766e-06	2.12459e-05	235337.0
2010	5.43111e-06	2.17267e-05	230129.0	4.78827e-06	1.92269e-05	260049.0
3010	5.14196e-06	2.05514e-05	243290.0	4.82631e-06	1.93227e-05	258760.0
4010	5.47381e-06	2.18638e-05	228686.0	5.02103e-06	2.0028e-05	249648.0
5010	5.85602e-06	2.33975e-05	213695.0	5.26837e-06	2.12984e-05	234757.0
6010	5.39783e-06	2.17166e-05	230236.0	4.60936e-06	1.8596e-05	268872.0
7010	4.88995e-06	1.95314e-05	255995.0	5.2787e-06	2.10439e-05	237596.0
8010	5.84152e-06	2.33324e-05	214292.0	4.84693e-06	1.93243e-05	258739.0
9010	5.22683e-06	2.0879e-05	239472.0	4.79958e-06	1.92714e-05	259449.0
10010	5.60068e-06	2.24048e-05	223164.0	5.18251e-06	2.07467e-05	241000.0
