Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	4.29417e-06	1.71564e-05	291434.0	4.0582e-06	1.61924e-05	308785.0
1010	3.48902e-06	1.39432e-05	358596.0	3.3987e-06	1.35473e-05	369074.0
2010	3.21913e-06	1.28785e-05	388242.0	2.80712e-06	1.11909e-05	446790.0
3010	3.37529e-06	1.367e-05	365763.0	2.94796e-06	1.17533e-05	425409.0
4010	3.32212e-06	1.3301e-05	375908.0	2.70075e-06	1.07644e-05	464491.0
5010	3.23305e-06	1.29169e-05	387089.0	3.28167e-06	1.32541e-05	377238.0
6010	3.43739e-06	1.3732e-05	364111.0	3.27977e-06	1.30882e-05	382020.0
7010	3.46495e-06	1.3847e-05	361088.0	2.72563e-06	1.08811e-05	459512.0
8010	3.26866e-06	1.30557e-05	382972.0	3.43201e-06	1.3814e-05	361948.0
9010	3.17103e-06	1.26745e-05	394489.0	2.99632e-06	1.19427e-05	418665.0
10010	3.46626e-06	1.39045e-05	359594.0	3.30925e-06	1.32132e-05	378408.0
