Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	6.10368e-05	0.000243891	20498.5	3.50492e-05	0.000139717	35784.2
1010	1.12521e-05	4.50156e-05	111070.0	1.00548e-05	4.06999e-05	122848.0
2010	9.9762e-06	3.9896e-05	125323.0	1.07384e-05	4.28004e-05	116819.0
3010	1.08377e-05	4.32919e-05	115492.0	9.98977e-06	3.99825e-05	125052.0
4010	1.06688e-05	4.26709e-05	117173.0	9.99465e-06	4.03869e-05	123800.0
5010	9.57872e-06	3.83872e-05	130249.0	1.05323e-05	4.20464e-05	118914.0
6010	1.04991e-05	4.23687e-05	118009.0	1.00431e-05	4.0339e-05	123947.0
7010	1.03156e-05	4.13911e-05	120796.0	1.01622e-05	4.05998e-05	123151.0
8010	1.08835e-05	4.34713e-05	115016.0	7.39957e-06	2.9954e-05	166920.0
9010	1.09804e-05	4.45596e-05	112207.0	1.13208e-05	4.52012e-05	110614.0
10010	9.85284e-06	3.9371e-05	126995.0	9.94586e-06	3.96636e-05	126058.0
