Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	3.81785e-05	0.000152508	32782.7	2.23676e-05	8.92371e-05	56028.0
1010	9.19112e-06	3.67133e-05	136188.0	7.35003e-06	2.95669e-05	169106.0
2010	9.83915e-06	3.92995e-05	127226.0	8.09362e-06	3.22711e-05	154935.0
3010	9.25704e-06	3.71196e-05	134697.0	7.29479e-06	2.90924e-05	171864.0
4010	9.16093e-06	3.66338e-05	136483.0	7.13728e-06	2.84704e-05	175618.0
5010	8.98682e-06	3.60037e-05	138872.0	7.81256e-06	3.1201e-05	160249.0
6010	1.0312e-05	4.13063e-05	121044.0	8.17694e-06	3.26502e-05	153136.0
7010	8.63893e-06	3.45067e-05	144897.0	8.46589e-06	3.37427e-05	148178.0
8010	8.92361e-06	3.56427e-05	140279.0	7.54207e-06	3.00721e-05	166265.0
9010	8.85761e-06	3.53958e-05	141257.0	8.64659e-06	3.47235e-05	143992.0
10010	9.2143e-06	3.68334e-05	135744.0	9.17227e-06	3.65936e-05	136633.0
