Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	0.000211773	0.000846358	5905.16	9.22596e-05	0.000369761	13519.8
1010	7.19808e-06	2.8753e-05	173892.0	6.28839e-06	2.50676e-05	199458.0
2010	6.58635e-06	2.63166e-05	189992.0	6.67717e-06	2.66413e-05	187676.0
3010	6.62093e-06	2.6455e-05	188997.0	6.4394e-06	2.63917e-05	189451.0
4010	7.23995e-06	2.89326e-05	172813.0	5.68383e-06	2.26571e-05	220678.0
5010	7.2113e-06	2.88375e-05	173383.0	7.13819e-06	2.87692e-05	173794.0
6010	7.34608e-06	2.93417e-05	170403.0	7.07627e-06	2.84699e-05	175621.0
7010	7.55821e-06	3.0245e-05	165314.0	7.15795e-06	2.85726e-05	174990.0
8010	7.57657e-06	3.03616e-05	164679.0	6.15133e-06	2.46718e-05	202658.0
9010	7.12521e-06	2.84793e-05	175563.0	7.35782e-06	2.93273e-05	170487.0
10010	8.05485e-06	3.21775e-05	155386.0	5.86267e-06	2.33729e-05	213921.0
