Time	af_var_linked	linked_F	linked_Ne	af_var_unlinked	unlinked_F	unlinked_Ne
10	2.59637e-06	1.03809e-05	481650.0	2.25981e-06	9.01206e-06	554810.0
1010	2.52192e-06	1.00761e-05	496221.0	2.52936e-06	1.0185e-05	490917.0
2010	2.54287e-06	1.01577e-05	492233.0	2.71607e-06	1.08267e-05	461817.0
3010	2.70665e-06	1.08212e-05	462054.0	2.82595e-06	1.13884e-05	439039.0
4010	2.62475e-06	1.05064e-05	475898.0	3.01873e-06	1.20322e-05	415550.0
5010	2.85632e-06	1.14329e-05	437331.0	2.92742e-06	1.16679e-05	428522.0
6010	2.72611e-06	1.09209e-05	457837.0	2.5457e-06	1.01557e-05	492333.0
7010	2.86554e-06	1.1446e-05	436830.0	2.60338e-06	1.03799e-05	481699.0
8010	2.51996e-06	1.00691e-05	496565.0	2.65568e-06	1.05993e-05	471726.0
9010	2.62425e-06	1.04839e-05	476918.0	2.75729e-06	1.10618e-05	452002.0
10010	2.60012e-06	1.03877e-05	481336.0	2.786e-06	1.1127e-05	449356.0
